,Brand,model,year,km_driven,fuel,seller_type,transmission,owner,selling_price
1087,Chevrolet,Spark 1.0 LS,2011,60000,Petrol,Individual,Manual,Second Owner,140000
1088,Maruti,Alto LX,2011,25000,Petrol,Individual,Manual,First Owner,145000
1089,Hyundai,i10 Era 1.1 iTech SE,2011,110000,Petrol,Individual,Manual,Second Owner,147000
1090,Tata,Indica Vista Quadrajet LX,2011,10000,Diesel,Individual,Manual,Second Owner,149000
1091,Tata,Indigo CR4,2011,155500,Diesel,Individual,Manual,First Owner,150000
1092,Maruti,Ritz VDi,2011,40000,Diesel,Individual,Manual,Second Owner,150000
1093,Ford,Fiesta Classic 1.4 Duratorq CLXI,2011,186000,Diesel,Individual,Manual,Second Owner,150000
1094,Maruti,A-Star Vxi,2011,70000,Petrol,Individual,Manual,Second Owner,150000
1095,Hyundai,Accent Executive,2011,60000,Petrol,Individual,Manual,First Owner,150000
1096,Tata,Indigo CR4,2011,70000,Diesel,Individual,Manual,Second Owner,150000
1097,Hyundai,Santro Xing GL,2011,157000,Petrol,Individual,Manual,First Owner,150000
1098,Maruti,Alto LXi,2011,70000,Petrol,Individual,Manual,First Owner,150000
1099,Maruti,Swift Dzire LXi,2011,100000,Petrol,Individual,Manual,Second Owner,150000
1100,Ford,Figo Diesel Titanium,2011,100000,Diesel,Individual,Manual,Second Owner,150000
1101,Maruti,SX4 ZXI MT BSIV,2011,160000,Petrol,Individual,Manual,Second Owner,150000
1102,Chevrolet,Beat LS,2011,60000,Petrol,Individual,Manual,Third Owner,150000
1103,Ford,Figo Diesel Titanium,2011,120000,Diesel,Individual,Manual,Second Owner,150000
1104,Maruti,Alto LXi,2011,40000,Petrol,Individual,Manual,Second Owner,150000
1105,Mahindra,Verito 1.5 D2 BSIII,2011,280000,Diesel,Individual,Manual,First Owner,150000
1106,Maruti,Alto LXi,2011,40000,Petrol,Individual,Manual,Second Owner,150000
1107,Maruti,Ritz VDi,2011,40000,Diesel,Individual,Manual,Second Owner,150000
1108,Maruti,Alto LX,2011,40000,Petrol,Individual,Manual,First Owner,151000
1109,Maruti,Wagon R LX BS IV,2011,155000,Petrol,Individual,Manual,First Owner,160000
1110,Chevrolet,Beat LS,2011,60000,Petrol,Individual,Manual,First Owner,160000
1111,Tata,Indica Vista Aqua 1.3 Quadrajet,2011,80000,Diesel,Individual,Manual,Second Owner,160000
1112,Maruti,Wagon R LXI CNG,2011,60000,CNG,Individual,Manual,Second Owner,160000
1113,Nissan,Micra Diesel XV Premium,2011,120000,Diesel,Individual,Manual,First Owner,160000
1114,Chevrolet,Spark 1.0 LT,2011,60000,Petrol,Individual,Manual,First Owner,165000
1115,Tata,Manza ELAN Quadrajet BS IV,2011,100000,Diesel,Individual,Manual,Second Owner,165000
1116,Mahindra,Bolero SLX,2011,70000,Diesel,Individual,Manual,Third Owner,170000
1117,Maruti,Alto K10 2010-2014 VXI,2011,90000,Petrol,Individual,Manual,Second Owner,170000
1118,Maruti,Wagon R VXI BS IV,2011,40000,Petrol,Individual,Manual,Second Owner,170000
1119,Chevrolet,Optra Magnum 2.0 LT,2011,150000,Diesel,Individual,Manual,Second Owner,170000
1120,Hyundai,i10 Era,2011,139000,Petrol,Individual,Manual,Second Owner,175000
1121,Ford,Figo Diesel ZXI,2011,149000,Diesel,Individual,Manual,Second Owner,175000
1122,Maruti,Swift LXI,2011,70000,Petrol,Individual,Manual,First Owner,175000
1123,Volkswagen,Polo Diesel Trendline 1.2L,2011,90000,Diesel,Individual,Manual,Third Owner,175000
1124,Maruti,Swift LXI,2011,70000,Petrol,Individual,Manual,First Owner,175000
1125,Maruti,Swift LXI,2011,70000,Petrol,Individual,Manual,First Owner,175000
1126,Mahindra,Verito 1.5 D2 BSIII,2011,175000,Diesel,Individual,Manual,First Owner,175000
1127,Maruti,Alto LXi,2011,60000,Petrol,Individual,Manual,Third Owner,175000
1128,Maruti,Alto LX,2011,36000,Petrol,Dealer,Manual,First Owner,180000
1129,Maruti,Ritz VDi,2011,90000,Diesel,Individual,Manual,Second Owner,180000
1130,Ford,Figo Diesel LXI,2011,70000,Diesel,Individual,Manual,Second Owner,180000
1131,Tata,Manza ELAN Quadrajet BS IV,2011,80000,Diesel,Individual,Manual,Third Owner,180000
1132,Tata,Indica Vista Aqua 1.3 Quadrajet BSIV,2011,66000,Diesel,Individual,Manual,First Owner,180000
1133,Tata,Manza ELAN Quadrajet BS IV,2011,80000,Diesel,Individual,Manual,Third Owner,180000
1134,Hyundai,i10 Sportz AT,2011,134444,Petrol,Individual,Automatic,Second Owner,180000
1135,Tata,Indigo CS eLS BS IV,2011,120000,Diesel,Individual,Manual,First Owner,180000
1136,Ford,Figo Petrol ZXI,2011,50000,Petrol,Individual,Manual,Third Owner,185000
1137,Ford,Figo Diesel Titanium,2011,90000,Diesel,Individual,Manual,Third Owner,190000
1138,Ford,Figo Diesel Titanium,2011,110000,Diesel,Individual,Manual,Second Owner,190000
1139,Fiat,Linea Active (Diesel),2011,80000,Diesel,Individual,Manual,Third Owner,190000
1140,Ford,Fiesta 1.5 TDCi Titanium,2011,133564,Diesel,Dealer,Manual,First Owner,195000
1141,Hyundai,i10 Magna 1.2 iTech SE,2011,80000,Petrol,Individual,Manual,Second Owner,195000
1142,Chevrolet,Optra Magnum 2.0 LS,2011,120000,Diesel,Individual,Manual,First Owner,195000
1143,Chevrolet,Optra Magnum 2.0 LS,2011,120000,Diesel,Individual,Manual,First Owner,195000
1144,Tata,Indica Vista TDI LS,2011,60000,Diesel,Individual,Manual,Third Owner,195000
1145,Nissan,Micra Diesel XV,2011,120000,Diesel,Individual,Manual,Second Owner,199000
1146,Tata,Indica Vista Quadrajet VX,2011,28689,Diesel,Individual,Manual,First Owner,200000
1147,Maruti,Ritz VDi,2011,120000,Diesel,Individual,Manual,First Owner,200000
1148,Maruti,Alto K10 2010-2014 VXI,2011,40000,Petrol,Individual,Manual,First Owner,200000
1149,Chevrolet,Beat LT LPG,2011,110000,LPG,Individual,Manual,First Owner,200000
1150,Volkswagen,Vento Diesel Trendline,2011,100000,Diesel,Individual,Manual,Second Owner,200000
1151,Maruti,Alto LXi,2011,40000,Petrol,Individual,Manual,First Owner,200000
1152,Maruti,Ritz VDi,2011,120000,Diesel,Individual,Manual,Second Owner,200000
1153,Hyundai,Verna SX Diesel,2011,72000,Diesel,Dealer,Manual,Third Owner,210000
1154,Tata,Indica Vista TDI LS,2011,43128,Diesel,Dealer,Manual,First Owner,211000
1155,Maruti,Swift Dzire Vdi BSIV,2011,90000,Diesel,Individual,Manual,Fourth & Above Owner,215000
1156,Ford,Figo Diesel Titanium,2011,70000,Diesel,Individual,Manual,Second Owner,220000
1157,Tata,Indigo LS Dicor,2011,80000,Diesel,Individual,Manual,First Owner,220000
1158,Volkswagen,Polo 1.5 TDI Trendline,2011,63657,Diesel,Dealer,Manual,First Owner,220000
1159,Maruti,SX4 ZDI,2011,90000,Diesel,Individual,Manual,Third Owner,220000
1160,Hyundai,i20 1.4 CRDi Era,2011,70000,Diesel,Individual,Manual,First Owner,220000
1161,Maruti,Wagon R VXi BSII,2011,59000,Petrol,Individual,Manual,Second Owner,220000
1162,Hyundai,i20 1.2 Sportz,2011,58000,Petrol,Dealer,Manual,Second Owner,220000
1163,Toyota,Etios GD SP,2011,110000,Diesel,Individual,Manual,Third Owner,220000
1164,Maruti,Alto K10 LXI,2011,70000,Petrol,Individual,Manual,Second Owner,220000
1165,Tata,Manza Aura (ABS) Quadrajet BS IV,2011,140000,Diesel,Individual,Manual,Second Owner,220000
1166,Hyundai,i10 Sportz,2011,25000,Petrol,Individual,Manual,First Owner,220000
1167,Maruti,Ritz LXi,2011,78892,Petrol,Dealer,Manual,First Owner,221000
1168,Chevrolet,Beat Diesel LT,2011,56000,Diesel,Dealer,Manual,Second Owner,221000
1169,Chevrolet,Beat LS,2011,80000,Petrol,Individual,Manual,Second Owner,225000
1170,Ford,Figo Diesel LXI,2011,76736,Diesel,Dealer,Manual,Second Owner,225000
1171,Maruti,Wagon R LXI BS IV,2011,65000,Petrol,Dealer,Manual,First Owner,225000
1172,Hyundai,i10 Sportz,2011,30000,Petrol,Individual,Manual,First Owner,225000
1173,Maruti,Alto LXi,2011,37091,Petrol,Individual,Manual,First Owner,225000
1174,Fiat,Linea Emotion (Diesel),2011,60000,Diesel,Individual,Manual,First Owner,225000
1175,Hyundai,Santro Xing GL Plus LPG,2011,60000,LPG,Individual,Manual,Second Owner,229999
1176,Chevrolet,Aveo 1.4 CNG,2011,100000,CNG,Individual,Manual,First Owner,229999
1177,Tata,Indica Vista Quadrajet LS,2011,160000,Diesel,Individual,Manual,Second Owner,229999
1178,Mahindra,Xylo D2 BS IV,2011,110000,Diesel,Individual,Manual,Second Owner,229999
1179,Maruti,Zen Estilo LXI BS IV,2011,70000,Petrol,Individual,Manual,First Owner,229999
1180,Hyundai,i10 Magna 1.2 iTech SE,2011,74500,Petrol,Individual,Manual,Second Owner,235000
1181,Hyundai,i10 Sportz 1.2,2011,43100,Petrol,Dealer,Manual,First Owner,235000
1182,Hyundai,i10 Era 1.1 iTech SE,2011,46000,Petrol,Individual,Manual,First Owner,235000
1183,Hyundai,i10 Sportz 1.2,2011,43100,Petrol,Dealer,Manual,First Owner,235000
1184,Toyota,Etios V,2011,41125,Petrol,Dealer,Manual,First Owner,249000
1185,Maruti,SX4 ZXI MT BSIV,2011,110000,Petrol,Individual,Manual,Third Owner,250000
1186,Maruti,Swift VXI BSIII,2011,70000,Petrol,Individual,Manual,Second Owner,250000
1187,Hyundai,i20 1.2 Sportz,2011,120000,Petrol,Individual,Manual,First Owner,250000
1188,Maruti,Wagon R LXI BS IV,2011,50000,Petrol,Individual,Manual,First Owner,250000
1189,Hyundai,i10 Sportz,2011,50000,Petrol,Individual,Manual,First Owner,250000
1190,Maruti,Ritz LDi,2011,80000,Diesel,Individual,Manual,First Owner,250000
1191,Maruti,Ritz VXI,2011,80000,Petrol,Individual,Manual,Second Owner,250000
1192,Hyundai,i10 Sportz,2011,50000,Petrol,Individual,Manual,First Owner,250000
1193,Ford,Figo Diesel EXI,2011,55130,Diesel,Dealer,Manual,Second Owner,250000
1194,Hyundai,i10 Magna,2011,28000,Petrol,Dealer,Manual,First Owner,250000
1195,Volkswagen,Polo Petrol Highline 1.2L,2011,54206,Petrol,Dealer,Manual,First Owner,254999
1196,Maruti,Swift Dzire VXi,2011,70000,Petrol,Individual,Manual,Second Owner,254999
1197,Hyundai,EON Era,2011,24000,Petrol,Dealer,Manual,First Owner,254999
1198,Maruti,Swift VDI,2011,70000,Diesel,Individual,Manual,Third Owner,256000
1199,Tata,Manza Aura Quadrajet BS IV,2011,97000,Diesel,Individual,Manual,Second Owner,260000
1200,Maruti,Wagon R LXI,2011,28481,Petrol,Dealer,Manual,First Owner,260000
1201,Hyundai,Verna 1.6 CRDI,2011,125000,Diesel,Individual,Manual,Third Owner,260000
1202,Maruti,SX4 VDI,2011,90000,Diesel,Individual,Manual,Third Owner,260000
1203,Maruti,Wagon R LXI,2011,28481,Petrol,Dealer,Manual,First Owner,260000
1204,Maruti,Ritz VDi,2011,52895,Diesel,Dealer,Manual,First Owner,260000
1205,Volkswagen,Vento Diesel Highline,2011,150000,Diesel,Individual,Manual,First Owner,260000
1206,Maruti,Wagon R LXI,2011,28481,Petrol,Dealer,Manual,First Owner,260000
1207,Volkswagen,Vento Diesel Highline,2011,97000,Diesel,Individual,Manual,Third Owner,260000
1208,Hyundai,i20 1.2 Sportz,2011,97700,Petrol,Individual,Manual,Fourth & Above Owner,260000
1209,Ford,Classic 1.6 Duratec LXI,2011,20000,Petrol,Dealer,Manual,First Owner,265000
1210,Volkswagen,Vento Petrol Highline AT,2011,76259,Petrol,Dealer,Automatic,First Owner,269000
1211,Volkswagen,Jetta 2.0 TDI Trendline,2011,180000,Diesel,Individual,Manual,Second Owner,270000
1212,Maruti,Swift VDI BSIV,2011,120000,Diesel,Individual,Manual,First Owner,270000
1213,Hyundai,i20 1.2 Asta,2011,74113,Petrol,Dealer,Manual,First Owner,271000
1214,Toyota,Etios V,2011,51687,Petrol,Dealer,Manual,First Owner,275000
1215,Nissan,Micra XL,2011,40000,Petrol,Individual,Manual,Second Owner,275000
1216,Ford,Figo Diesel ZXI,2011,108000,Diesel,Individual,Manual,Second Owner,275000
1217,Mahindra,Xylo E8 ABS Airbag BSIV,2011,160000,Diesel,Individual,Manual,First Owner,275000
1218,Skoda,Fabia 1.2 TDI Active,2011,60000,Diesel,Individual,Manual,Second Owner,275000
1219,Nissan,Micra Diesel XV,2011,62601,Diesel,Dealer,Manual,Second Owner,277000
1220,Maruti,Zen Estilo VXI BSIV,2011,33000,Petrol,Individual,Manual,First Owner,280000
1221,Volkswagen,Vento IPL II Diesel Trendline,2011,110000,Diesel,Individual,Manual,First Owner,280000
1222,Maruti,Ritz VDi,2011,120000,Diesel,Individual,Manual,Second Owner,280000
1223,Maruti,Swift VDI,2011,50000,Diesel,Individual,Manual,Second Owner,285000
1224,Volkswagen,Polo Diesel Highline 1.2L,2011,60000,Diesel,Individual,Manual,Second Owner,290000
1225,Maruti,Swift VDI BSIV,2011,130000,Diesel,Individual,Manual,Second Owner,290000
1226,Hyundai,Verna 1.6 CRDI,2011,127500,Diesel,Individual,Manual,Second Owner,300000
1227,Volkswagen,Vento Diesel Highline,2011,65000,Diesel,Individual,Manual,Second Owner,300000
1228,Volkswagen,Vento Diesel Highline,2011,65000,Diesel,Individual,Manual,Second Owner,300000
1229,Volkswagen,Vento Diesel Highline,2011,120000,Diesel,Individual,Manual,Second Owner,300000
1230,Hyundai,i20 1.4 CRDi Asta,2011,118700,Diesel,Individual,Manual,Second Owner,300000
1231,Maruti,Swift Dzire VXi,2011,100000,Petrol,Individual,Manual,Second Owner,300000
1232,Volkswagen,Vento Petrol Highline AT,2011,70000,Petrol,Individual,Automatic,Third Owner,300000
1233,Toyota,Etios VD,2011,135000,Diesel,Individual,Manual,Second Owner,300000
1234,Hyundai,i10 Era 1.1 iTech SE,2011,20000,Petrol,Individual,Manual,First Owner,300000
1235,Volkswagen,Vento Diesel Style Limited Edition,2011,100000,Diesel,Individual,Manual,First Owner,300000
1236,Honda,City 1.5 V MT,2011,64000,Petrol,Individual,Manual,Second Owner,300000
1237,Mahindra,Bolero DI,2011,110000,Diesel,Individual,Manual,First Owner,300000
1238,Tata,Winger Deluxe - Hi Roof (AC),2011,180000,Diesel,Individual,Manual,Third Owner,300000
1239,Toyota,Etios VX,2011,120000,Petrol,Individual,Manual,Second Owner,305000
1240,Volkswagen,Vento 1.0 TSI Highline Plus,2011,53000,Petrol,Dealer,Manual,Second Owner,305000
1241,Honda,City 1.5 S MT,2011,110000,Petrol,Individual,Manual,First Owner,310000
1242,Honda,City 1.5 V AT,2011,70000,Petrol,Individual,Automatic,Second Owner,311000
1243,Mahindra,Bolero SLX,2011,140000,Diesel,Individual,Manual,First Owner,311000
1244,Tata,New Safari DICOR 2.2 GX 4x2,2011,100000,Diesel,Individual,Manual,Second Owner,320000
1245,Maruti,SX4 VDI,2011,100000,Diesel,Individual,Manual,First Owner,320000
1246,Hyundai,i20 1.4 CRDi Sportz,2011,81257,Diesel,Dealer,Manual,First Owner,321000
1247,Ford,Fiesta Titanium 1.5 TDCi,2011,100000,Diesel,Individual,Manual,Second Owner,325000
1248,Volkswagen,Vento Diesel Trendline,2011,70000,Diesel,Individual,Manual,First Owner,325000
1249,Mahindra,Xylo E4,2011,100000,Diesel,Individual,Manual,Second Owner,330000
1250,Chevrolet,Cruze LTZ,2011,90000,Diesel,Individual,Manual,Second Owner,335000
1251,Chevrolet,Cruze LTZ,2011,65500,Diesel,Individual,Manual,First Owner,345000
1252,Toyota,Corolla Altis Diesel D4DG,2011,230000,Diesel,Individual,Manual,First Owner,350000
1253,Hyundai,i10 Asta AT,2011,50000,Petrol,Individual,Automatic,Second Owner,350000
1254,Mahindra,Bolero SLX,2011,90000,Diesel,Individual,Manual,Second Owner,350000
1255,Skoda,Yeti Ambition 4WD,2011,80000,Diesel,Individual,Manual,First Owner,350000
1256,Volkswagen,Jetta 2.0 TDI Comfortline,2011,312000,Diesel,Individual,Manual,Third Owner,350000
1257,Maruti,Swift Ldi BSIV,2011,133000,Diesel,Individual,Manual,Second Owner,350000
1258,Tata,New Safari DICOR 2.2 EX 4x2,2011,170000,Diesel,Individual,Manual,Second Owner,350000
1259,Mahindra,Xylo D2,2011,140000,Diesel,Individual,Manual,Second Owner,350000
1260,Toyota,Etios GD,2011,120000,Diesel,Individual,Manual,Third Owner,350000
1261,Volkswagen,Polo Diesel Trendline 1.2L,2011,110000,Diesel,Individual,Manual,First Owner,350000
1262,Volkswagen,Vento Petrol Highline,2011,90000,Petrol,Individual,Manual,Second Owner,350000
1263,Chevrolet,Cruze LT,2011,74000,Diesel,Individual,Manual,Second Owner,350000
1264,Maruti,SX4 ZDI,2011,105000,Diesel,Dealer,Manual,First Owner,350000
1265,Maruti,SX4 ZDI,2011,105000,Diesel,Dealer,Manual,First Owner,350000
1266,Hyundai,Verna Transform SX VTVT,2011,55168,Petrol,Individual,Manual,Second Owner,370000
1267,Maruti,Swift Dzire VDi,2011,190000,Diesel,Individual,Manual,Third Owner,375000
1268,Hyundai,i20 1.2 Asta,2011,72000,Petrol,Dealer,Manual,First Owner,375000
1269,Honda,Jazz VX,2011,11473,Petrol,Dealer,Manual,First Owner,385000
1270,Honda,Jazz VX,2011,11473,Petrol,Dealer,Manual,First Owner,385000
1271,Mahindra,Bolero SLX 2WD BSIII,2011,150000,Diesel,Individual,Manual,Fourth & Above Owner,390000
1272,Hyundai,Verna 1.6 SX CRDi (O),2011,90000,Diesel,Individual,Manual,First Owner,390000
1273,Honda,City 1.5 S MT,2011,70000,Petrol,Individual,Manual,Second Owner,395000
1274,Chevrolet,Captiva 2.0L VCDi,2011,76000,Diesel,Individual,Manual,Third Owner,400000
1275,Volkswagen,Vento Petrol Highline,2011,60000,Petrol,Individual,Manual,First Owner,400000
1276,Mahindra,Thar 4X2,2011,120000,Diesel,Individual,Manual,Second Owner,400000
1277,Mahindra,Scorpio 2.6 CRDe SLE,2011,50000,Diesel,Individual,Manual,First Owner,425000
1278,Mahindra,Bolero SLX 2WD BSIII,2011,70000,Diesel,Individual,Manual,Second Owner,430000
1279,Honda,City V AT,2011,97000,Petrol,Dealer,Automatic,Second Owner,434999
1280,Skoda,Superb Ambition 2.0 TDI CR AT,2011,130400,Diesel,Dealer,Automatic,Second Owner,450000
1281,Toyota,Innova 2.5 G (Diesel) 8 Seater BS IV,2011,200000,Diesel,Individual,Manual,Third Owner,450000
1282,Toyota,Etios VD,2011,100000,Diesel,Individual,Manual,Second Owner,450000
1283,Hyundai,Verna 1.6 SX VTVT AT,2011,60000,Petrol,Individual,Automatic,Third Owner,450000
1284,Skoda,Superb Elegance 2.0 TDI CR AT,2011,235000,Diesel,Individual,Automatic,First Owner,450000
1285,Toyota,Innova 2.5 G (Diesel) 8 Seater,2011,135200,Diesel,Dealer,Manual,First Owner,450000
1286,Mahindra,Bolero SLX 4WD BSIII,2011,110000,Diesel,Individual,Manual,Second Owner,450000
1287,Tata,New Safari DICOR 2.2 EX 4x2,2011,76400,Diesel,Individual,Manual,Second Owner,459999
1288,Mahindra,Scorpio SLE BSIV,2011,99000,Diesel,Individual,Manual,Second Owner,484999
1289,Toyota,Innova 2.5 GX (Diesel) 7 Seater BS IV,2011,120000,Diesel,Individual,Manual,Second Owner,495000
1290,Hyundai,Verna 1.4 EX,2011,31000,Diesel,Individual,Manual,First Owner,500000
1291,Toyota,Corolla Altis G,2011,40000,Petrol,Individual,Manual,Second Owner,500000
1292,Fiat,Linea T Jet Plus,2011,20000,Petrol,Individual,Manual,First Owner,500000
1293,Ford,Endeavour 2.5L 4X2,2011,224642,Diesel,Dealer,Manual,Second Owner,500000
1294,Toyota,Innova Crysta 2.5 VX BS IV,2011,120000,Diesel,Individual,Manual,First Owner,520000
1295,Mahindra,Scorpio VLS AT 2.2 mHAWK,2011,70000,Diesel,Individual,Automatic,First Owner,525000
1296,Ford,Endeavour 2.5L 4X2 MT,2011,54000,Diesel,Individual,Manual,Second Owner,550000
1297,Toyota,Innova 2.0 GX 8 STR BSIV,2011,197000,Petrol,Individual,Manual,Second Owner,550000
1298,Toyota,Corolla Altis Diesel D4DGL,2011,120000,Diesel,Individual,Manual,First Owner,550000
1299,Ford,Fiesta Titanium 1.5 TDCi,2011,80000,Diesel,Individual,Manual,First Owner,550000
1300,Ford,Fiesta Titanium 1.5 TDCi,2011,80000,Diesel,Individual,Manual,First Owner,550000
1301,Skoda,Superb Elegance 2.0 TDI CR AT,2011,73000,Diesel,Dealer,Automatic,First Owner,550000
1302,Ford,Endeavour Titanium 4X2,2011,149674,Diesel,Dealer,Manual,Second Owner,600000
1303,Mahindra,Scorpio VLS AT 2.2 mHAWK,2011,70000,Diesel,Individual,Automatic,Second Owner,650000
1304,Toyota,Innova 2.5 E Diesel MS 7-seater,2011,267000,Diesel,Individual,Manual,Second Owner,665000
1305,Toyota,Innova 2.5 V Diesel 7-seater,2011,110000,Diesel,Individual,Manual,Third Owner,725000
1306,Hyundai,Santa Fe 4X4,2011,220000,Diesel,Individual,Manual,First Owner,800000
1307,Toyota,Innova 2.5 G (Diesel) 8 Seater BS IV,2011,230000,Diesel,Individual,Manual,First Owner,800000
1308,Mitsubishi,Pajero 2.8 SFX BSIV Dual Tone,2011,120000,Diesel,Individual,Manual,First Owner,825000
1309,Mitsubishi,Pajero 2.8 SFX BSIV Dual Tone,2011,120000,Diesel,Individual,Manual,First Owner,825000
1310,BMW,X1 sDrive20d,2011,86000,Diesel,Individual,Automatic,Second Owner,890000
1311,Mercedes-Benz,E-Class E250 CDI Elegance,2011,49600,Diesel,Dealer,Automatic,First Owner,999000
1312,Mercedes-Benz,E-Class E250 CDI Elegance,2011,49600,Diesel,Dealer,Automatic,First Owner,999000
1313,Ford,Endeavour 3.0L 4X4 AT,2011,90000,Diesel,Individual,Automatic,Second Owner,1000000
1314,Toyota,Innova 2.5 V Diesel 7-seater,2011,160000,Diesel,Individual,Manual,Second Owner,1075000
1315,Audi,Q5 2.0 TDI,2011,175900,Diesel,Dealer,Automatic,First Owner,1190000
1316,Audi,A4 2.0 TDI,2011,58000,Diesel,Dealer,Automatic,First Owner,1295000
1317,BMW,X1 sDrive 20d Exclusive,2011,60000,Diesel,Individual,Automatic,First Owner,1375000
1318,BMW,7 Series 730Ld,2011,100000,Diesel,Individual,Automatic,Second Owner,1700000
1319,Tata,Nano LX SE,2012,35000,Petrol,Individual,Manual,Third Owner,35000
1320,Tata,Nano Lx BSIV,2012,35000,Petrol,Individual,Manual,Second Owner,45000
1321,Tata,Nano Lx BSIV,2012,29900,Petrol,Individual,Manual,First Owner,75000
1322,Tata,Nano Cx BSIV,2012,35000,Petrol,Individual,Manual,Second Owner,75000
1323,Tata,Nano LX SE,2012,20778,Petrol,Dealer,Manual,First Owner,95000
1324,Tata,Nano Lx BSIV,2012,50000,Petrol,Individual,Manual,Second Owner,100000
1325,Tata,Indigo LS,2012,200000,Diesel,Individual,Manual,Third Owner,100000
1326,Tata,Venture EX,2012,80000,Diesel,Individual,Manual,First Owner,110000
